"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2019,12,124237272,1,11,13804554
2019,5,124245501,1,1,13813249
2019,5,124237313,1,11,13804559
2019,5,124237327,1,11,13804562
2019,1,124245536,1,11,13804564
2019,5,124242800,3,4,13804566
2019,12,124242871,1,11,13804576
2019,15,124237413,2,9,13808817
2019,5,124237426,0.27,1,13813275
2019,5,124242966,0.2,1,13804585
2019,5,124245636,0.1,1,13813278
2019,5,124237450,1.84,1,13808827
2019,4,124245681,1,11,13808845
2019,5,124243071,3.92,1,13808849
2019,5,124245692,1,1,13813293
2019,5,124243082,2,1,13804596
2019,5,124237550,1,11,13808861
2019,5,124245753,2.39,1,13804609
2019,5,124245779,0.1,1,13804614
2019,12,124237682,1.05,1,13808904
2019,5,124243431,8,1,13808913
2019,5,124243477,18,1,13808921
2019,12,124243478,2,1,13808922
2019,12,124237721,6,1,13813313
2019,12,124243511,14,1,13808927
2019,5,124243516,3.7,1,13808930
2019,2,124243526,0.1,1,13808934
2019,8,124243564,0.2,9,13804636
2019,5,124245935,1,11,13813327
2019,12,124237902,0.58,1,13804664
2019,12,124237911,1,11,13808986
2019,12,124236635,0.1,1,13808667
2019,5,124245112,1,11,13813190
2019,5,124241842,4.25,1,13808681
2019,5,124241938,1,11,13808687
2019,5,124241967,1,11,13808690
2019,5,124242023,1,3,13808699
2019,5,124237096,3.1,1,13804519
2019,5,124242440,3,1,13808745
2019,5,124237203,1,11,13804540
2019,5,124242747,1,1,13808794
2019,16,124242751,1,9,13813251
2019,5,124237346,1,11,13813260
2019,5,124237405,0.23,1,13804579
2019,12,124243096,1,11,13804598
2019,5,124243217,2.97,1,13808878
2019,8,124237618,1,9,13804611
2019,5,124243302,0.3,1,13808889
2019,5,124245781,3,1,13813306
2019,2,124237670,0.1,1,13804619
2019,12,124243676,1,11,13808967
2019,15,124243709,1,11,13808975
2019,5,124246019,0.57,1,13804680
2019,5,124246032,1.1,1,13809008
2019,5,124243918,2.73,1,13809023
2019,1,124246084,0.12,1,13813346
2019,2,124244231,1,1,13813391
2019,5,124244292,1,3,13804763
2019,5,124246634,0.26,1,13813481
2019,12,124249835,1,11,13804861
2019,5,124249872,1,11,13813493
2019,5,124249972,1,11,13804883
2019,12,124238983,1,1,13804887
2019,5,124239031,2,1,13809263
2019,2,124246966,1,1,13809297
2019,5,124247057,28.88,1,13813569
2019,5,124247142,1.33,1,13804957
2019,1,124247168,1,3,13813587
2019,5,124250483,5.53,1,13809337
2019,5,124250541,1.7,1,13809350
2019,2,124239526,1,11,13804993
2019,12,124239563,1,11,13805000
2019,16,124250791,2,9,13809385
2019,5,124250858,1.76,1,13809403
2019,5,124247440,1,1,13805038
2019,5,124250890,0.14,1,13809410
2019,5,124250904,1.16,1,13809415
2019,5,124250928,366,1,13813639
2019,5,124250947,2,1,13813643
2019,5,124238082,3.09,1,13804695
2019,12,124243983,1,1,13809036
2019,12,124244052,2,1,13809050
2019,5,124246183,1,11,13813370
2019,5,124238237,7,1,13804729
2019,15,124246217,58,9,13804733
2019,5,124244208,2.29,1,13809099
2019,5,124238310,0.23,1,13813394
2019,5,124246282,1,11,13804755
2019,5,124246304,1,11,13813403
2019,5,124238385,84.92,1,13813408
2019,12,124246343,1,3,13813413
2019,8,124246361,1,11,13809140
2019,5,124246409,9,1,13813436
2019,5,124238556,4.58,1,13813444
2019,12,124246597,1,11,13813476
2019,12,124238815,1,11,13813487
2019,5,124238926,0.38,1,13804880
2019,5,124238933,3,3,13813508
2019,10,124238986,1,11,13813522
2019,5,124243997,1,11,13813354
2019,5,124241919,10.23,1,13804482
2019,5,124242306,0.1,1,13808728
2019,12,124245393,2,1,13808742
2019,5,124237154,0.1,1,13804530
2019,5,124242561,2.02,1,13808767
2019,12,124242590,1,11,13808772
2019,1,124245528,1,11,13813256
2019,5,124243423,1,11,13808912
2019,5,124237957,1,11,13804674
2019,5,124243888,1,3,13813339
2019,12,124238028,1.5,1,13809017
2019,5,124243921,1,11,13809025
2019,5,124243950,1,11,13813349
2019,5,124246221,1,1,13813382
2019,5,124238302,1,1,13804749
2019,12,124244300,1,11,13809116
2019,5,124244320,5,1,13809124
2019,12,124246350,1.39,1,13813415
2019,2,124246391,1,1,13813430
2019,12,124244443,1,11,13809157
2019,5,124246412,1,11,13809160
2019,8,124246436,3,9,13813440
2019,5,124249683,1,1,13809209
2019,5,124238755,0.45,1,13804843
2019,5,124246717,2,1,13813500
2019,12,124246723,1,1,13804876
2019,5,124249961,4.71,1,13809254
2019,5,124250088,1,11,13804903
2019,4,124250106,1,3,13809274
2019,8,124246905,1,9,13813541
2019,1,124246932,1,11,13809288
2019,5,124250289,0.61,1,13809307
2019,8,124250312,2,9,13809310
2019,12,124250414,1,11,13809320
2019,5,124250424,2.95,1,13804961
2019,5,124250467,18.29,1,13809331
2019,5,124239424,1.52,1,13804970
2019,5,124247177,25.8,1,13809334
2019,5,124250667,0.8,1,13809365
2019,5,124250699,1,11,13809370
2019,5,124254726,7,1,13809397
2019,5,124254744,10,1,13805034
2019,16,124254768,6.6,9,13809405
2019,5,124250937,1,1,13809424
2019,1,124254861,1,11,13805065
2019,5,124247561,1,11,13813661
2019,5,124251039,1,11,13809447
2019,12,124251056,1,1,13809450
2019,4,124247655,1,11,13809464
2019,5,124251244,1,11,13809470
2019,16,124247718,118,9,13805102
2019,5,124247759,2.7,1,13813704
2019,5,124247761,1,11,13813705
2019,5,124255133,1,1,13805120
2019,5,124251361,2.43,1,13813710
2019,12,124251405,1,1,13809504
2019,5,124251412,1,11,13809506
2019,5,124251431,1,11,13809509
2019,5,124251502,0.36,1,13809523
2019,5,124251514,1,1,13809525
2019,5,124251523,1.29,1,13809527
2019,5,124251539,1,1,13809529
2019,16,124251549,1,11,13809534
2019,5,124251555,3,1,13809537
2019,5,124251584,1,11,13809544
2019,5,124247921,1,11,13805153
2019,5,124247940,2,1,13809560
2019,5,124251682,9.64,1,13805163
2019,5,124255344,0.12,1,13813746
2019,5,124251716,1.37,1,13805166
2019,5,124248009,1,11,13805168
2019,5,124251743,24,1,13809587
2019,5,124255446,1,11,13805182
2019,5,124255461,1,11,13805186
2019,5,124251857,1.28,1,13809614
2019,5,124251904,1,11,13809628
2019,5,124255528,0.66,1,13805201
2019,5,124255542,1,11,13805206
2019,8,124255545,2,9,13813788
2019,16,124248175,1,11,13809638
2019,1,124252025,1,11,13805218
2019,5,124252030,44.12,1,13813794
2019,12,124252047,0.1,1,13809656
2019,8,124248262,1,11,13813808
2019,5,124255649,1,11,13805232
2019,5,124252192,0.4,1,13809680
2019,4,124248320,4.56,1,13813820
2019,5,124248327,1,11,13813822
2019,5,124252256,19.8,1,13809689
2019,7,124252277,1,11,13809692
2019,5,124248365,0.27,1,13805249
2019,12,124252328,2,1,13809704
2019,12,124252334,20.74,1,13805255
2019,12,124255777,0.1,1,13809705
2019,5,124255786,1,11,13805259
2019,5,124255810,1,11,13809718
2019,5,124255814,5.07,1,13805271
2019,16,124255818,1,11,13805272
2019,5,124248425,1,11,13805276
2019,5,124252393,0.5,1,13809726
2019,12,115642756,3.1,1,11266839
2019,5,115648254,0.2,1,11271837
2019,5,111876647,1,1,10589636
2019,12,111876657,1,1,10589640
2019,12,111868641,1,3,10597430
2019,5,111873383,1,9,10592768
2019,15,115642671,15,9,11264339
2019,12,115642754,0.6,1,11264365
2019,5,115651368,26.2,1,11271832
2019,12,115651194,1,1,11266815
2019,5,111884301,1,1,10597624
2019,12,111884322,1,11,10597627
2019,5,111884340,1,11,10597632
2019,5,111884355,1,11,10597635
2019,5,111885283,1,1,10597800
2019,12,111890050,1,1,10590009
2019,4,111877554,4,1,10597383
2019,12,124782932,0.8,1,13896452
2019,5,111873354,1,1,10589733
2019,5,124780515,1,1,13896082
2019,12,124775825,1,1,13901243
2019,12,124779182,1,1,13901932
2019,12,124774483,0.1,1,13896407
2019,5,111885203,1.4,1,10597769
2019,5,111889960,3,1,10592963
2019,5,111880088,61.9,1,10592971
2019,5,124784650,1,1,13896415
2019,12,124784736,2,9,13896420
2019,5,124785358,1,1,13896458
2019,5,124783063,3,1,13886792
2019,12,124785477,49,1,13886795
2019,5,124783128,8,1,13896474
2019,5,124785542,0.5,1,13902042
2019,5,124790481,1,11,13896508
2019,5,124783532,8,1,13896514
2019,16,124783601,1,11,13896524
2019,17,124786136,,,13886841
2019,5,124790678,141.1,1,13902108
2019,17,124786230,,,13902107
2019,4,124783820,1,1,13902121
2019,5,124783914,210,1,13896562
2019,12,124791151,0.9,1,13902162
2019,1,124786863,0.9,1,13902169
2019,5,124795213,1.1,1,13896674
2019,4,111877532,1,1,10597381
2019,4,111868607,0,1,10597420
2019,5,111877984,1,3,10589736
2019,5,111878036,1,9,10592770
2019,5,111878050,2,9,10597446
2019,5,115642774,16,1,11264373
2019,5,115642652,11.74,3,11266816
2019,17,111878422,16,3,10592801
2019,5,111879474,1,1,10592863
2019,5,111884345,8,1,10597633
2019,5,111885246,0.1,1,10597789
2019,8,111885441,18,9,10597835
2019,5,115651352,2.3,1,11264364
2019,12,115651358,7,1,11264367
2019,12,115651350,0.92,1,11264361
2019,5,124781943,2,9,13896376
2019,5,124774248,35,1,13886717
2019,2,124774273,0.7,1,13886721
2019,12,124782106,3,1,13896391
2019,16,124782302,35,9,13896408
2019,5,124782402,12,1,13896410
2019,5,124782415,1,1,13896413
2019,5,124789632,0.1,1,13886748
2019,12,115651227,0.1,1,11264337
2019,12,124789685,1,1,13886753
2019,5,124789725,1,1,13886758
2019,5,115651337,21,1,11266835
2019,16,115642742,4,9,11271822
2019,5,115642767,0.2,1,11271831
2019,5,115651369,12.5,1,11264370
2019,5,115651381,3.7,1,11266847
2019,12,124782574,2.3,1,13896426
2019,12,124784945,0.8,1,13901996
2019,5,124784954,6,1,13886762
2019,5,124782741,105,1,13886769
2019,1,124789909,0.4,1,13902004
2019,1,124785428,1,1,13896467
2019,4,124783239,4,1,13896484
2019,5,124783283,3,1,13896491
2019,16,124790303,2,1,13886810
2019,16,124783356,46,9,13886816
2019,12,124783415,1,11,13902076
2019,15,124786031,1,1,13896513
2019,12,124790612,3.2,1,13902094
2019,5,124783666,9.5,1,13902102
2019,5,124786237,7,1,13896534
2019,5,124783705,1,9,13902110
2019,12,124790776,0.9,1,13902120
2019,12,124783829,1,1,13902125
2019,5,124790806,1.57,1,13886859
2019,4,124790867,0.4,1,13886862
2019,4,124783926,0.3,1,13896565
2019,5,124786524,0.4,1,13896573
2019,10,124790988,1,7,13902151
2019,5,124784071,2,1,13902154
2019,5,124791195,0.2,1,13886888
2019,16,124786913,1,9,13896603
2019,12,124791288,0.9,1,13886898
2019,1,124784449,1,1,13896615
2019,1,124784482,5,1,13886900
2019,5,124791479,1,1,13896628
2019,16,124791570,1,11,13886917
2019,5,124791574,1.2,1,13902205
2019,5,124791710,2.1,1,13902222
2019,8,111872544,1,9,10589624
2019,12,111876596,1,11,10597255
2019,5,124782861,1,1,13902013
2019,5,124790134,3,1,13902041
2019,12,124790475,1.3,1,13886828
2019,9,124790494,12,9,13896510
2019,5,124790577,1,1,13902093
2019,5,124783748,42,1,13896538
2019,5,124790792,2,1,13886857
2019,12,124786454,3.2,1,13886861
2019,12,124786545,0.5,1,13902137
2019,12,124791069,3,1,13896584
2019,5,124786777,1,1,13902159
2019,5,124791210,1,1,13902170
2019,1,124784367,0.1,1,13896606
2019,4,124791353,4.4,1,13886904
2019,5,115651225,1,1,11266817
2019,12,124787121,0.5,1,13902192
2019,5,115648244,2,1,11271830
2019,5,124791512,9.1,1,13902201
2019,16,124782172,1,11,13901946
2019,12,124782257,1,1,13901953
2019,5,124774289,9,1,13896387
2019,12,124782306,0.7,1,13901958
2019,5,124784757,75,1,13901982
2019,5,124785945,87,1,13902077
2019,5,124790484,10,1,13902081
2019,5,124786098,3,1,13902091
2019,12,124786115,8.1,1,13896523
2019,5,124784273,2,10,13896594
2019,12,124794704,1.1,1,13902200
2019,5,124794799,4.4,1,13896635
2019,17,124787539,5,9,13902233
2019,11,124787561,4,9,13896660
2019,5,124791949,0.7,1,13886947
2019,5,124792207,0.2,1,13886963
2019,4,124787709,0.3,1,13902250
2019,16,124787715,34,9,13902251
2019,12,124795487,0.6,1,13896695
2019,5,111876515,1,11,10597234
2019,5,111868070,1,11,10592691
2019,5,111872567,11,1,10589630
2019,12,124778982,2.5,1,13901898
2019,5,124781933,1,3,13901903
2019,5,124779239,2,1,13896393
2019,5,111879320,1,1,10592852
2019,5,124782256,1,1,13901952
2019,12,111884213,1,11,10597611
2019,5,111889224,1,11,10589852
2019,8,124779523,2,9,13901961
2019,12,124782583,7,1,13896428
2019,5,124785265,1,1,13902021
2019,12,124790085,0.4,1,13886789
2019,15,124785526,46,9,13896472
2019,2,124787862,0.5,1,13902262
2019,5,124792717,14,1,13887002
2019,1,124787924,1,1,13902264
2019,5,124787939,1,1,13902265
2019,5,124787952,0.5,3,13902267
2019,8,124787982,1,9,13902268
2019,12,124787985,1,3,13902269
2019,5,124788039,0.8,1,13902271
2019,5,124788109,0.1,1,13902275
2019,5,124796032,5,1,13896732
2019,5,124788143,0.2,3,13902276
2019,16,111872491,3,1,10589612
2019,1,111876575,1,1,10589625
2019,8,111868090,3,9,10592696
2019,5,111873346,1,9,10589731
2019,5,111878032,1,3,10597443
2019,4,111868687,1,1,10592772
2019,5,111878072,2,9,10589741
2019,2,115642735,0.4,1,11271821
2019,5,115642770,1,1,11266844
2019,12,124777530,1.5,1,13901636
2019,5,124777561,1,4,13901643
2019,12,124781350,0.61,1,13896263
2019,5,124781369,1.7,1,13896269
2019,16,124777662,1,9,13901662
2019,16,124777694,2,9,13901666
2019,5,124777716,1.2,1,13901672
2019,5,124777746,2,1,13901682
2019,5,124777834,3.926,3,13901696
2019,16,124777837,14,9,13901698
2019,5,124773158,0.5,1,13886547
2019,5,124781544,1.5,1,13896294
2019,5,124777918,4,1,13901713
2019,12,124777954,1,1,13901721
2019,12,124777960,1.2,1,13901724
2019,5,124781656,1.4,1,13896318
2019,2,124778134,1,1,13901760
2019,16,124778157,12.5,9,13896328
2019,5,124781729,0.4,1,13896334
2019,5,124778199,5.1,1,13901784
2019,5,124781763,2.42,1,13896341
2019,12,124778289,0.17,1,13901796
2019,8,124778308,3,9,13901799
2019,5,124778378,0.6,1,13901808
2019,5,124778444,8,1,13901819
2019,12,115651351,0.5,1,11264362
2019,5,115642769,4,1,11271834
2019,5,124778507,1.2,1,13901830
2019,5,124778630,1,1,13886606
2019,5,124778636,9,1,13901840
2019,5,124778663,1.16,1,13901847
2019,12,124779146,54,1,13901929
2019,5,124779154,0.5,1,13896388
2019,2,124782105,1,1,13896390
2019,1,124779233,1,1,13896392
2019,1,124782525,0.8,1,13896423
2019,12,124785171,1,1,13902012
2019,5,124790017,1.3,1,13886781
2019,16,124783275,2,9,13896489
2019,1,124790334,1,1,13896495
2019,5,124785948,3,9,13896505
2019,5,124792510,1,1,13886987
2019,5,124792519,0.1,1,13886988
2019,5,124787805,0.5,1,13902259
2019,5,124795720,0.8,1,13896713
2019,5,124787860,0.5,1,13886999
2019,5,115651376,0.2,1,11264372
2019,15,115648229,8,9,11271828
2019,5,115651371,1,1,11264371
2019,5,115651346,0.5,1,11264360
2019,5,115651359,2,1,11271829
2019,5,124772670,0.3,1,13886434
2019,12,124776886,1.6,1,13901475
2019,5,124781055,29.1,3,13901485
2019,5,124772781,0.2,1,13886451
2019,12,124781084,5.35,1,13901504
2019,5,124772822,1,1,13901525
2019,5,124772858,1,1,13901543
2019,5,124777284,21.9,1,13896227
2019,12,124777287,1,1,13901573
2019,5,124781244,6,1,13896236
2019,12,124781249,1,11,13896238
2019,5,124781262,9.1,1,13896244
2019,12,124781272,2.3,1,13896246
2019,5,124777435,7.8,1,13901612
2019,5,115651234,3,1,11266820
2019,12,124777533,10.5,1,13901638
2019,5,115648212,8.15,1,11266834
2019,12,124777571,0.3,1,13901644
2019,12,124777583,0.9,1,13901648
2019,16,124777621,2,9,13886521
2019,16,124773055,1,9,13886526
2019,5,124773061,2.7,1,13896272
2019,5,124777689,21.5,1,13901665
2019,1,124777935,1.1,1,13901718
2019,5,124777988,9.5,1,13901733
2019,12,124778004,0.1,1,13901739
2019,2,124782026,0.8,1,13896382
2019,5,124779208,1,3,13901938
2019,5,111879479,1,11,10592865
2019,5,111879499,1,11,10592869
2019,11,111889972,2,9,10597787
2019,12,111890017,0.5,1,10597827
2019,1,111880151,0.4,1,10592985
2019,11,124776375,1.5,9,13901356
2019,12,124776397,1,1,13901361
2019,16,124772365,6,9,13886383
2019,12,124776433,0.5,1,13901379
2019,5,124780840,2,1,13896160
2019,5,124776608,3,1,13901420
2019,5,124776615,2.5,1,13901421
2019,5,124776625,1.5,1,13901423
2019,1,124772552,0.1,1,13901431
2019,12,124776741,1,1,13901442
2019,16,124776749,5,9,13886418
2019,5,124772624,1,1,13886426
2019,5,124776829,0.5,1,13901460
2019,5,124772654,1.4,1,13901462
2019,5,124772674,1,1,13886435
2019,5,124776881,4.6,1,13901472
2019,12,124781048,3.8,3,13896198
2019,5,124776924,1,1,13901487
2019,12,124776999,0.1,1,13901498
2019,5,124772846,2.2,1,13886464
2019,12,124772855,1,1,13886467
2019,5,124772857,0.8,1,13886468
2019,5,124777147,13.9,1,13901544
2019,5,124777176,0.5,1,13901549
2019,5,124781172,5.4,1,13901556
2019,12,124772895,2.8,1,13896223
2019,12,111889956,0.2,1,10589976
2019,5,111885249,1.3,1,10589986
2019,15,124781199,1,11,13901565
2019,12,124772908,11.3,3,13886481
2019,12,124772923,0.2,1,13886485
2019,5,124772936,30,1,13886489
2019,5,124781250,7.4,1,13896239
2019,15,124772965,3.09,9,13886498
2019,12,124781285,2.3,1,13901617
2019,12,124777453,0.4,1,13901618
2019,5,124781345,2.5,1,13896261
2019,5,124777613,2.2,3,13901653
2019,5,124773046,6.9,1,13886523
2019,10,124774355,1,11,13886726
2019,5,124774480,4,3,13886736
2019,10,124789602,1,11,13886745
2019,5,124784713,22,1,13901980
2019,2,124789690,1,1,13886754
2019,2,124789942,2,1,13902014
2019,5,124790110,1,1,13902037
2019,16,124790189,2,9,13886799
2019,16,124790241,6.2,1,13896483
2019,5,111868058,1,1,10589615
2019,5,111868076,1,11,10592695
2019,12,111878076,1,3,10597450
2019,5,111872539,1,11,10592690
2019,5,111868147,5,1,10592701
2019,11,124773237,5,9,13886567
2019,5,111877551,1,1,10597382
2019,12,124781634,0.1,1,13896313
2019,5,124785303,1,1,13902024
2019,5,111877941,1,9,10589732
2019,4,111873362,1,3,10589734
2019,16,111868667,3,9,10592767
2019,5,111868685,3,3,10592771
2019,5,124773281,5,1,13901761
2019,5,111868796,2,1,10592783
2019,5,124773295,1.5,1,13886579
2019,5,124778181,26.8,1,13886581
2019,5,124773367,0.9,1,13901813
2019,12,124781874,0.8,1,13896360
2019,12,124773395,6.7,1,13886597
2019,12,124773412,0.4,1,13886600
2019,12,124773424,1,1,13886602
2019,5,124773426,0.6,1,13886604
2019,12,124773463,0.7,1,13886610
2019,12,124778667,1,1,13901850
2019,5,124773469,0.3,1,13886612
2019,5,124773470,0.5,1,13886613
2019,5,124773490,3.9,1,13886619
2019,12,124778733,0.8,1,13901857
2019,12,124773504,0.2,1,13886621
2019,16,124773539,7,9,13886623
2019,12,124773547,29.6,1,13886625
2019,5,124773551,1,1,13886627
2019,5,124778828,16.5,1,13901878
2019,5,124773577,4.2,1,13886631
2019,5,124773633,2.3,1,13886634
2019,5,124773634,126.5,1,13886635
2019,17,124773638,11,1,13886637
2019,5,124773643,1,1,13886638
2019,5,124773649,30,1,13886640
2019,5,124773664,5,1,13886643
2019,12,124773713,0.8,1,13886645
2019,5,124773775,1,11,13886652
2019,10,124773781,0.2,7,13886654
2019,5,124773784,0.05,1,13886655
2019,5,124773814,4,1,13886656
2019,5,124773839,1,1,13886658
2019,5,124773843,2,1,13886660
2019,16,124773852,1,9,13886661
2019,8,124773861,1,9,13886662
2019,5,124773906,20,1,13886669
2019,5,124773916,8,1,13886670
2019,12,124774096,0.9,1,13901895
2019,5,124779018,3,1,13901907
2019,2,124779065,0.1,1,13901915
2019,5,124774459,2,1,13901954
2019,5,124779419,1,3,13901955
2019,5,124774543,1,1,13886739
2019,5,124789979,1,1,13886779
2019,4,124782940,2,1,13902022
2019,12,124785332,1,1,13886782
2019,12,125354667,4.4,1,14058665
2019,2,125350331,2.6,1,14064235
2019,5,125354694,1,1,14058667
2019,5,125354720,2,1,14058670
2019,12,125347917,0.28,1,14054808
2019,14,125350527,50,9,14064249
2019,12,125347931,1,1,14054810
2019,12,125350612,4.3,1,14064261
2019,1,125348007,3.8,1,14054816
2019,12,125354818,5.9,1,14054820
2019,12,125348044,1,1,14054821
2019,12,125350735,2.3,1,14064274
2019,5,125348073,0.5,1,14054825
2019,5,125348075,5.3,1,14058687
2019,12,125350804,1.9,1,14058688
2019,5,125348092,2.4,1,14054830
2019,5,125348110,1,5,14054833
2019,5,116484568,9.85,1,11522474
2019,5,116489572,1.8,1,11517474
2019,5,116479600,1,1,11522478
2019,12,116479586,0.9,1,11512479
2019,5,116479595,5.5,1,11512482
2019,5,116484578,0.08,1,11522479
2019,5,120587304,2,1,12887514
2019,5,120587268,0.5,1,12887510
2019,2,116479555,0.6,1,11512472
2019,5,116479572,2.2,1,11512477
2019,5,111872485,1,11,10589611
2019,12,111868044,1,1,10592685
2019,5,111868052,2,1,10597236
2019,8,111876540,1,9,10597237
2019,5,111876547,1,1,10597239
2019,1,111876555,1,11,10589621
2019,5,111876554,2,1,10597241
2019,5,111876557,6,1,10592689
2019,12,111876541,1,1,10589614
2019,12,111872520,2,1,10589616
2019,5,111872529,10,1,10592687
2019,5,111868066,1,11,10592688
2019,5,111876649,18,1,10589637
2019,12,111876693,2,1,10589643
2019,5,111872633,2,1,10589650
2019,5,124245105,2,1,13813189
2019,5,124237065,3,1,13804511
2019,5,124242336,1.28,1,13808735
2019,5,124242459,10.13,1,13808748
2019,5,124245425,1,11,13813228
2019,12,124245438,1.68,1,13813231
2019,5,124245477,2.04,1,13813241
2019,5,124242900,0.84,1,13808815
2019,5,124242986,1,11,13808831
2019,4,124243184,1,11,13808869
2019,5,124237571,1.11,1,13804606
2019,15,124237580,1,11,13804608
2019,7,124245817,0.12,1,13813311
2019,5,124243472,1.12,1,13808919
2019,15,124237749,1,11,13804629
2019,12,124237758,48,1,13813318
2019,2,124245939,1,1,13808982
2019,16,124243922,12,9,13804689
2019,16,124244033,1,11,13809045
2019,5,124244147,1,11,13809082
2019,2,124246212,1,11,13813380
2019,1,124238300,1,11,13813393
2019,5,124238321,1.74,1,13813398
2019,5,124238542,1,11,13809167
2019,12,124244534,1,11,13809177
2019,12,124238687,0.36,1,13804831
2019,5,124249741,1.18,1,13809220
2019,12,124238789,1,1,13804850
2019,5,124246686,2.93,1,13813491
2019,5,124250030,12,1,13813530
2019,10,124247029,1,11,13804933
2019,5,124250284,0.71,1,13804935
2019,5,124239351,1,11,13804954
2019,5,123829742,115.6,1,13682517
2019,5,124247193,1,11,13804979
2019,5,124250605,0.78,1,13809358
2019,12,124250666,3,1,13809364
2019,16,124254616,1,11,13805009
2019,5,124247375,2.33,1,13813619
2019,5,124247433,8,1,13813627
2019,2,124250903,0.1,1,13805046
2019,8,124247476,33,9,13813637
2019,12,124247480,4.5,1,13813640
2019,5,124247481,1,11,13813641
2019,5,124247499,1,11,13813645
2019,5,124247518,1,11,13813648
2019,5,124247546,1,11,13813655
2019,16,124251036,2,9,13809446
2019,5,124254934,1,3,13805075
2019,5,124251157,7.5,1,13813678
2019,5,124251195,2.75,1,13809467
2019,5,124247669,0.2,1,13813685
2019,5,124247677,3,1,13805094
2019,5,124247709,0.84,1,13813691
2019,5,124255129,1.83,1,13805117
2019,5,124255337,0.47,1,13805161
2019,12,124251709,0.21,1,13805164
2019,5,124255400,1,11,13805172
2019,2,124251760,1,1,13809592
2019,5,124248048,1,1,13805173
2019,5,124255427,6,1,13805177
2019,12,123811313,0.7,1,13682533
2019,12,123834784,0.6,1,13687507
2019,5,123834852,36.5,1,13687525
2019,1,123829887,1.8,1,13682537
2019,2,123829913,40.8,1,13682540
2019,16,123829922,21,9,13682541
2019,12,123811482,1,1,13687535
2019,17,124936505,2,1,13962747
2019,5,124936821,1,1,13962827
2019,5,124940899,2.2,1,13967766
2019,5,124940911,0.5,1,13967769
2019,5,124936871,20.07,1,13962835
2019,17,124940981,0.5,1,13967781
2019,2,124936995,0.22,1,13962854
2019,5,124941111,4.22,1,13967809
2019,17,124941132,101,9,13957779
2019,17,124941143,1,9,13967813
2019,17,124941161,1,9,13967816
2019,17,124945874,30.5,1,13957783
2019,17,124937040,1,9,13957784
2019,5,124941175,1,9,13967820
2019,17,124941191,1,9,13967823
2019,1,124937063,0.6,1,13962864
2019,5,124945904,8.95,1,13957789
2019,17,124941273,2,9,13967837
2019,5,124941296,1,9,13967842
2019,12,124941329,5,9,13967849
2019,17,124941356,1.1,1,13967854
2019,17,124937180,1.3,1,13967856
2019,1,124941408,0.6,1,13967865
2019,5,124941411,3,9,13967866
2019,17,124946026,0.6,1,13957819
2019,5,124941433,2,9,13967869
2019,12,124237380,1,1,13804572
2019,5,124242973,0.39,1,13808825
2019,5,124237526,1,11,13808857
2019,5,124243325,1,11,13804617
2019,5,124245806,0.36,1,13813308
2019,12,124237783,2,1,13808945
2019,2,124245911,11,1,13808971
2019,16,124244142,1,11,13809079
2019,12,124244212,0.1,1,13809100
2019,5,124244217,1,11,13809101
2019,12,124244233,2,1,13804745
2019,5,124238415,14,1,13809137
2019,16,124244444,7,9,13809158
2019,5,124244459,0.94,1,13804792
2019,5,124246506,1.98,1,13813455
2019,4,124238632,1,3,13804820
2019,8,124238735,0.2,9,13804840
2019,5,124246612,31,1,13813478
2019,5,124246627,0.53,1,13809225
2019,5,124250084,1,3,13804901
2019,5,124239143,0.33,1,13804913
2019,5,124250210,4,1,13809296
2019,5,124250220,0.28,1,13809298
2019,5,124250252,1,11,13809303
2019,5,124247021,0.44,1,13813562
2019,5,124239367,1,11,13809321
2019,5,124250447,1,3,13809327
2019,5,124250505,1.65,1,13809344
2019,5,124239455,0.5,3,13804982
2019,5,124250620,1,11,13809359
2019,5,124247277,4.71,1,13804995
2019,5,124254617,10.91,1,13813611
2019,12,124254620,1,1,13805010
2019,5,124254653,1,11,13805015
2019,12,124247403,0.29,1,13809394
2019,5,124250837,1,1,13809396
2019,5,124254781,1,11,13809409
2019,5,124247540,2.37,1,13813651
2019,12,124251037,0.16,1,13805071
2019,12,124254931,1,1,13805074
2019,5,124247653,1,11,13813682
2019,12,124254993,0.11,1,13805090
2019,12,124255088,1,11,13813695
2019,4,124940455,1,1,13967665
2019,5,125202134,10,1,14026086
2019,17,125192318,15,1,14030480
2019,1,125202189,0.2,1,14026098
2019,5,125202194,2,1,14026099
2019,8,125197209,20,9,14034616
2019,5,125197236,9.4,1,14034625
2019,12,125202326,0.1,1,14026147
2019,5,125197385,0.4,1,14034677
2019,5,125202344,8.2,1,14026151
2019,5,125202347,0.5,1,14034695
2019,5,125202380,3.9,1,14026162
2019,12,125202382,0.5,1,14026163
2019,12,125202390,3.4,1,14026165
2019,5,125202409,2.1,1,14026170
2019,5,125202417,1,1,14026172
2019,12,125202432,0.5,1,14026176
2019,5,125197644,6.2,1,14034749
2019,5,125202474,12.8,1,14026189
2019,2,125202480,8.7,1,14026190
2019,5,125202481,0.2,1,14026191
2019,5,125202482,0.4,1,14026192
2019,5,125197746,4,1,14034777
2019,17,124936513,1.8,1,13962750
2019,5,124940515,1,9,13967683
