"DATA_YEAR","VICTIM_ID","INCIDENT_ID","VICTIM_SEQ_NUM","VICTIM_TYPE_ID","ASSIGNMENT_TYPE_ID","ACTIVITY_TYPE_ID","OUTSIDE_AGENCY_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_STATUS_CODE","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2019,134284643,122329120,1,4,,,,5,55,"M",2,2,"R",55,0
2019,134272648,122321054,1,8,,,,,,"",,,"",,
2019,134272650,122329122,1,4,,,,5,35,"F",2,2,"R",35,0
2019,134284649,122329127,1,4,,,,5,28,"F",2,2,"R",28,0
2019,134284653,122329131,1,8,,,,,,"",,,"",,
2019,134284654,122329132,1,4,,,,5,50,"M",1,2,"R",50,0
2019,134290739,122333858,1,8,,,,,,"",,,"",,
2019,134290750,122333866,1,8,,,,,,"",,,"",,
2019,134284661,122329139,1,4,,,,5,63,"M",1,2,"R",63,0
2019,134272656,122321060,1,4,,,,5,14,"M",1,2,"R",14,0
2019,134272659,122321062,1,4,,,,5,14,"M",1,2,"R",14,0
2019,134284671,122329148,1,4,,,,5,44,"M",1,2,"R",44,0
2019,134284674,122329150,1,4,,,,5,36,"M",2,2,"R",36,0
2019,134272667,122321071,1,4,,,,5,22,"M",1,2,"R",22,0
2019,134284679,122329154,1,4,,,,5,68,"M",2,2,"R",68,0
2019,134284681,122329156,1,8,,,,,,"",,,"",,
2019,134293160,122342385,2,4,,,,5,37,"M",1,2,"R",37,0
2019,134284695,122329170,1,4,,,,5,43,"F",2,2,"R",43,0
2019,134284696,122329171,1,4,,,,5,25,"M",1,2,"R",25,0
2019,134284697,122329171,2,8,,,,,,"",,,"",,
2019,134290757,122342385,1,4,,,,5,20,"M",1,2,"R",20,0
2019,134284704,122329177,1,4,,,,5,16,"M",2,2,"N",16,0
2019,134284705,122329178,1,4,,,,5,35,"F",1,2,"R",35,0
2019,134284708,122329180,1,4,,,,5,58,"M",1,2,"R",58,0
2019,134284710,122329181,1,4,,,,5,56,"F",1,2,"R",56,0
2019,134284714,122329184,1,4,,,,5,62,"M",1,2,"R",62,0
2019,134284715,122329185,1,1,,,,,,"",,,"",,
2019,134282129,122338474,1,4,,,,5,36,"F",2,2,"R",36,0
2019,134293197,122338508,1,9,,,,,,"",,,"",,
2019,134293218,122338532,1,1,,,,,,"",,,"",,
2019,134272703,122331105,1,4,,,,5,55,"M",1,2,"R",55,0
2019,134284723,122329192,1,4,,,,5,44,"F",2,2,"R",44,0
2019,134284727,122329195,1,4,,,,5,22,"M",1,2,"R",22,0
2019,134293228,122342446,1,4,,,,5,15,"F",2,2,"R",15,0
2019,134284730,122329198,1,1,,,,,,"",,,"",,
2019,134290836,122342470,1,4,,,,5,25,"F",2,2,"R",25,0
2019,134290839,122333934,1,4,,,,5,32,"F",1,2,"R",32,0
2019,134284736,122329202,1,4,,,,5,61,"F",2,2,"R",61,0
2019,134284741,122329207,1,4,,,,5,34,"F",2,2,"R",34,0
2019,134284745,122329213,1,4,,,,4,,"M",0,3,"N",,
2019,134284747,122329213,2,8,,,,,,"",,,"",,
2019,134290852,122338589,1,8,,,,,,"",,,"",,
2019,134293277,122333947,2,4,,,,5,14,"M",2,2,"R",14,0
2019,134284757,122329223,1,8,,,,,,"",,,"",,
2019,134293276,122333947,1,4,,,,5,13,"M",2,2,"R",13,0
2019,134284766,122329231,1,4,,,,5,29,"M",1,2,"U",29,0
2019,134282272,122338619,1,8,,,,,,"",,,"",,
2019,134284771,122329236,1,8,,,,,,"",,,"",,
2019,134290874,122342510,1,8,,,,,,"",,,"",,
2019,134284775,122329239,1,4,,,,5,25,"F",2,2,"R",25,0
2019,134284780,122329244,1,4,,,,5,62,"M",1,2,"R",62,0
2019,134284783,122329247,1,1,,,,,,"",,,"",,
2019,134272734,122331135,1,4,,,,5,63,"F",2,2,"R",63,0
2019,134284788,122329252,1,8,,,,,,"",,,"",,
2019,134272739,122329255,1,4,,,,5,29,"M",2,2,"R",29,0
2019,134284792,122329257,1,4,,,,5,53,"M",2,2,"R",53,0
2019,134284793,122329258,1,4,,,,5,36,"F",1,2,"N",36,0
2019,134272742,122329260,1,4,,,,5,63,"F",0,1,"R",63,0
2019,134284798,122329264,1,4,,,,5,44,"F",2,2,"R",44,0
2019,134284800,122329266,1,4,,,,5,62,"F",2,2,"R",62,0
2019,134284805,122329270,1,4,,,,5,66,"M",1,2,"R",66,0
2019,134284806,122329271,1,4,,,,5,36,"F",2,2,"R",36,0
2019,134290884,122342527,1,4,,,,5,52,"M",1,2,"R",52,0
2019,134272751,122329281,1,8,,,,,,"",,,"",,
2019,134293313,122333974,1,4,,,,5,71,"F",1,2,"R",71,0
2019,134293320,122342539,1,4,,,,5,63,"M",1,2,"R",63,0
2019,134284821,122329289,1,4,,,,5,25,"M",2,2,"R",25,0
2019,134284824,122329292,1,4,,,,5,38,"M",1,2,"R",38,0
2019,134293345,122338662,1,1,,,,,,"",,,"",,
2019,134284833,122329301,1,4,,,,5,96,"F",1,2,"R",96,0
2019,134284837,122329305,1,4,,,,5,19,"F",1,2,"N",19,0
2019,134284839,122329307,1,4,,,,5,22,"F",1,2,"R",22,0
2019,134284841,122329309,1,2,,,,,,"",,,"",,
2019,134284843,122329310,2,4,,,,5,22,"F",2,2,"R",22,0
2019,134284842,122329310,1,4,,,,5,24,"M",2,2,"R",24,0
2019,134284846,122329313,1,4,,,,5,44,"F",2,2,"R",44,0
2019,134284847,122329314,1,4,,,,5,25,"M",2,2,"R",25,0
2019,134284849,122329317,1,4,,,,5,40,"M",1,2,"R",40,0
2019,134290922,122333996,1,4,,,,5,52,"M",1,2,"R",52,0
2019,134284853,122329321,1,8,,,,,,"",,,"",,
2019,134284859,122329326,1,8,,,,,,"",,,"",,
2019,134290925,122342579,2,4,,,,5,3,"F",2,2,"R",3,0
2019,134282341,122342579,1,4,,,,5,37,"F",2,2,"R",37,0
2019,134293357,122342579,3,4,,,,5,3,"M",2,2,"R",3,0
2019,134284883,122329339,1,4,,,,5,37,"F",1,2,"R",37,0
2019,134293361,122342583,1,4,,,,5,28,"F",2,2,"R",28,0
2019,134284888,122329343,1,4,,,,5,49,"F",1,2,"R",49,0
2019,134284894,122329347,1,1,,,,,,"",,,"",,
2019,134284895,122329348,1,4,,,,5,32,"M",1,2,"R",32,0
2019,134293362,122342583,3,4,,,,5,3,"M",2,2,"R",3,0
2019,134284901,122329354,1,4,,,,5,25,"F",2,2,"R",25,0
2019,134284902,122329356,1,4,,,,5,23,"M",2,2,"R",23,0
2019,134284904,122329358,1,4,,,,5,43,"M",1,2,"N",43,0
2019,134284905,122329359,1,8,,,,,,"",,,"",,
2019,134290933,122342583,2,4,,,,5,27,"F",2,2,"R",27,0
2019,134272796,122329361,1,4,,,,5,35,"F",2,2,"R",35,0
2019,134284907,122329361,2,4,,,,5,14,"F",2,2,"R",14,0
2019,134272799,122329362,1,4,,,,5,64,"M",2,2,"R",64,0
2019,134284909,122329364,1,1,,,,,,"",,,"",,
2019,134284910,122329365,1,1,,,,,,"",,,"",,
2019,134284911,122329366,1,4,,,,5,59,"M",2,2,"R",59,0
2019,134284912,122329367,1,8,,,,,,"",,,"",,
2019,134284914,122329369,1,4,,,,5,36,"F",1,2,"R",36,0
2019,134284915,122329370,1,4,,,,4,,"M",1,2,"R",,
2019,134284916,122329371,1,8,,,,,,"",,,"",,
2019,134284917,122329372,1,1,,,,,,"",,,"",,
2019,134284918,122329373,1,4,,,,5,20,"F",2,2,"R",20,0
2019,134293375,122342593,1,4,,,,5,39,"M",2,2,"N",39,0
2019,134282553,122338870,1,1,,,,,,"",,,"",,
2019,134284920,122329375,1,1,,,,,,"",,,"",,
2019,134284921,122329377,1,4,,,,5,16,"M",2,2,"R",16,0
2019,134284923,122329378,1,4,,,,5,30,"M",2,2,"R",30,0
2019,134272839,122329380,1,1,,,,,,"",,,"",,
2019,134282571,122338887,1,4,,,,5,60,"F",1,2,"R",60,0
2019,134284928,122329382,1,8,,,,,,"",,,"",,
2019,134284929,122329383,1,4,,,,5,41,"F",1,2,"N",41,0
2019,134272845,122329384,1,4,,,,5,49,"F",2,2,"R",49,0
2019,134284930,122329385,1,4,,,,5,23,"F",2,2,"R",23,0
2019,134284932,122329386,1,8,,,,,,"",,,"",,
2019,134284933,122329387,1,4,,,,5,25,"M",2,2,"N",25,0
2019,134284935,122329389,1,1,,,,,,"",,,"",,
2019,134284936,122329390,1,4,,,,5,27,"M",1,2,"N",27,0
2019,134284938,122329391,1,8,,,,,,"",,,"",,
2019,134284939,122329392,1,1,,,,,,"",,,"",,
2019,134284940,122329392,2,8,,,,,,"",,,"",,
2019,134284941,122329393,1,4,,,,5,29,"F",1,2,"R",29,0
2019,134272877,122329395,1,4,,,,5,58,"M",1,2,"R",58,0
2019,134284945,122329397,1,4,,,,5,90,"F",1,2,"R",90,0
2019,134284946,122329398,1,8,,,,,,"",,,"",,
2019,134284947,122329399,1,4,,,,5,27,"F",1,2,"R",27,0
2019,134272883,122331262,1,4,,,,5,55,"F",1,2,"R",55,0
2019,134284948,122329400,1,1,,,,,,"",,,"",,
2019,134284949,122329401,1,4,,,,5,51,"F",1,2,"R",51,0
2019,134284950,122329402,1,4,,,,5,49,"M",1,2,"R",49,0
2019,134284951,122329403,1,8,,,,,,"",,,"",,
2019,134277928,122326385,1,4,,,,5,49,"F",1,2,"N",49,0
2019,134266619,122324707,1,8,,,,,,"",,,"",,
2019,134266645,122326407,1,4,,,,5,31,"M",1,2,"R",31,0
2019,134266691,122326445,1,4,,,,5,16,"F",1,2,"N",16,0
2019,134266692,122326445,2,4,,,,5,23,"F",1,2,"R",23,0
2019,134266703,122326456,1,4,,,,5,57,"F",2,2,"N",57,0
2019,134266711,122326462,1,4,,,,5,42,"F",2,2,"R",42,0
2019,134277971,122326478,1,4,,,,5,52,"M",1,2,"R",52,0
2019,134266743,122326495,1,1,,,,,,"",,,"",,
2019,134266766,122326514,1,4,,,,5,36,"F",1,2,"R",36,0
2019,134277987,122324771,1,4,,,,5,76,"M",1,2,"R",76,0
2019,134266797,122326542,1,1,,,,,,"",,,"",,
2019,134266799,122326544,1,4,,,,5,30,"F",1,2,"R",30,0
2019,134266802,122326547,1,4,,,,5,44,"F",1,2,"R",44,0
2019,134278025,122324810,2,4,,,,5,44,"F",1,2,"R",44,0
2019,134271309,122319775,1,8,,,,,,"",,,"",,
2019,134266869,122324827,1,1,,,,,,"",,,"",,
2019,134271328,122319793,1,4,,,,5,62,"M",1,2,"R",62,0
2019,134271337,122319802,1,4,,,,5,20,"F",2,2,"N",20,0
2019,134266898,122326636,1,4,,,,5,85,"M",1,1,"R",85,0
2019,134271368,122326671,1,1,,,,,,"",,,"",,
2019,134266961,122326693,1,4,,,,5,11,"M",2,2,"R",11,0
2019,134266992,122326717,1,4,,,,5,34,"F",1,2,"R",34,0
2019,134267026,122326748,1,1,,,,,,"",,,"",,
2019,134267030,122326751,1,4,,,,5,82,"F",1,2,"R",82,0
2019,134271428,122326759,1,4,,,,5,16,"M",1,2,"N",16,0
2019,134271436,122326766,1,8,,,,,,"",,,"",,
2019,134267046,122326768,1,4,,,,5,91,"M",1,2,"R",91,0
2019,134271444,122319902,1,3,,,,,,"",,,"",,
2019,134271452,122326788,1,4,,,,5,38,"F",1,2,"R",38,0
2019,134271453,122326788,2,4,,,,5,41,"F",1,2,"R",41,0
2019,134267077,122326799,1,4,,,,5,34,"F",2,2,"R",34,0
2019,134267079,122326803,1,4,,,,5,23,"F",1,2,"N",23,0
2019,134267092,122326811,1,4,,,,5,28,"F",1,2,"R",28,0
2019,134267096,122326815,1,4,,,,5,42,"F",1,2,"R",42,0
2019,134267124,122326835,1,4,,,,5,57,"F",2,2,"R",57,0
2019,134267127,122324945,1,4,,,,5,59,"M",1,2,"R",59,0
2019,134267131,122326838,1,4,,,,5,49,"M",1,2,"N",49,0
2019,134267144,122326851,1,4,,,,5,62,"M",2,2,"R",62,0
2019,134267154,122326857,1,4,,,,5,66,"M",1,2,"R",66,0
2019,134271507,122319964,1,8,,,,,,"",,,"",,
2019,134267171,122326871,1,8,,,,,,"",,,"",,
2019,134271515,122326875,1,8,,,,,,"",,,"",,
2019,134278201,122326888,2,4,,,,5,48,"M",1,2,"R",48,0
2019,134271530,122324972,1,4,,,,5,35,"M",2,2,"R",35,0
2019,134267215,122326912,2,4,,,,5,61,"F",2,2,"R",61,0
2019,134267213,122326912,1,4,,,,5,14,"F",2,2,"R",14,0
2019,134271557,122326926,2,4,,,,5,59,"F",2,2,"R",59,0
2019,134271555,122326926,1,4,,,,5,32,"F",2,2,"R",32,0
2019,134271575,122326948,1,8,,,,,,"",,,"",,
2019,134267258,122326956,1,4,,,,5,84,"M",1,2,"R",84,0
2019,134271593,122326975,1,4,,,,5,35,"F",1,2,"R",35,0
2019,134267300,122326998,1,4,,,,5,36,"F",2,2,"R",36,0
2019,134267318,122320074,1,4,,,,5,30,"M",1,2,"R",30,0
2019,134271641,122320088,1,4,,,,5,55,"M",1,2,"R",55,0
2019,134267373,122327068,1,4,,,,5,37,"F",2,2,"R",37,0
2019,134267442,122327142,1,8,,,,,,"",,,"",,
2019,134267448,122327149,1,8,,,,,,"",,,"",,
2019,134271716,122320154,1,4,,,,5,27,"M",1,2,"R",27,0
2019,134267469,122327172,1,4,,,,4,,"M",1,2,"R",,
2019,134267517,122327222,1,4,,,,5,22,"M",1,2,"R",22,0
2019,134267534,122327240,1,4,,,,5,17,"M",1,2,"R",17,0
2019,134267544,122327251,1,8,,,,,,"",,,"",,
2019,134267548,122327256,1,1,,,,,,"",,,"",,
2019,134267559,122325066,1,8,,,,,,"",,,"",,
2019,134278332,122327270,1,4,,,,5,45,"F",2,2,"R",45,0
2019,134267607,122325100,1,8,,,,,,"",,,"",,
2019,134267629,122327327,1,4,,,,5,43,"F",1,2,"R",43,0
2019,134267636,122327335,1,4,,,,5,52,"F",1,2,"R",52,0
2019,134278372,122325118,1,4,,,,5,39,"F",2,2,"R",39,0
2019,134267673,122327364,1,8,,,,,,"",,,"",,
2019,134267693,122327382,1,4,,,,5,76,"M",1,2,"R",76,0
2019,134267696,122327384,1,4,,,,5,29,"F",1,2,"R",29,0
2019,134267699,122325134,1,8,,,,,,"",,,"",,
2019,134267700,122325134,2,1,,,,,,"",,,"",,
2019,134271870,122320295,1,8,,,,,,"",,,"",,
2019,134267748,122327418,1,4,,,,5,55,"F",1,2,"R",55,0
2019,134267749,122327421,1,8,,,,,,"",,,"",,
2019,134271877,122320301,1,4,,,,5,37,"M",1,2,"R",37,0
2019,134267762,122327431,1,4,,,,5,32,"F",0,1,"U",32,0
2019,134267779,122327447,1,4,,,,5,33,"F",1,2,"R",33,0
2019,134278417,122327452,1,1,,,,,,"",,,"",,
2019,134271897,122327459,1,4,,,,5,42,"M",1,2,"R",42,0
2019,134267793,122327465,1,1,,,,,,"",,,"",,
2019,134267799,122327470,1,8,,,,,,"",,,"",,
2019,134267817,122327488,1,4,,,,5,39,"M",1,2,"R",39,0
2019,134267825,122327495,1,8,,,,,,"",,,"",,
2019,134267829,122327499,1,4,,,,5,43,"M",1,2,"R",43,0
2019,134267853,122327521,1,4,,,,5,63,"F",1,2,"R",63,0
2019,134267857,122327525,1,4,,,,5,61,"F",1,2,"R",61,0
2019,134278469,122327538,1,4,,,,5,36,"M",1,2,"R",36,0
2019,134267889,122327552,2,4,,,,5,29,"M",1,2,"R",29,0
2019,134267887,122327552,1,4,,,,5,59,"F",1,2,"R",59,0
2019,134282903,122327565,1,4,,,,5,88,"F",1,2,"R",88,0
2019,134282907,122327569,2,8,,,,,,"",,,"",,
2019,134282906,122327569,1,1,,,,,,"",,,"",,
2019,134282912,122327573,1,4,,,,5,74,"F",1,2,"R",74,0
2019,134282913,122327573,2,4,,,,5,73,"M",1,2,"R",73,0
2019,134282938,122327596,3,4,,,,5,16,"F",1,2,"R",16,0
2019,134282936,122327596,1,4,,,,5,12,"F",2,2,"R",12,0
2019,134282937,122327596,2,4,,,,5,15,"F",2,2,"R",15,0
2019,134282947,122327608,1,8,,,,,,"",,,"",,
2019,134271961,122327615,1,4,,,,5,21,"M",1,2,"R",21,0
2019,134271973,122320396,1,4,,,,5,87,"M",1,2,"R",87,0
2019,134283027,122327682,1,4,,,,5,21,"F",1,2,"R",21,0
2019,134283040,122327690,1,8,,,,,,"",,,"",,
2019,134278560,122325295,1,4,,,,5,53,"F",1,2,"N",53,0
2019,134272009,122327717,1,4,,,,5,36,"M",2,2,"R",36,0
2019,134283081,122327724,1,4,,,,5,24,"M",1,2,"R",24,0
2019,134283091,122327735,1,4,,,,5,18,"F",1,2,"R",18,0
2019,134283127,122325324,1,1,,,,,,"",,,"",,
2019,134283135,122327766,2,4,,,,5,50,"F",2,2,"R",50,0
2019,134283142,122327773,1,8,,,,,,"",,,"",,
2019,134272037,122327779,1,4,,,,5,85,"M",1,2,"R",85,0
2019,134283160,122327786,1,4,,,,5,40,"M",1,2,"N",40,0
2019,134283178,122327802,1,8,,,,,,"",,,"",,
2019,134283184,122327809,1,4,,,,5,45,"F",1,2,"R",45,0
2019,134283195,122327819,1,4,,,,5,57,"F",1,2,"R",57,0
2019,134283198,122327822,1,4,,,,5,74,"F",1,2,"R",74,0
2019,134278632,122325363,1,4,,,,5,29,"F",2,2,"N",29,0
2019,134283213,122327834,1,8,,,,,,"",,,"",,
2019,134283224,122327842,1,4,,,,5,20,"F",2,2,"N",20,0
2019,134283227,122327846,1,4,,,,5,20,"F",2,2,"R",20,0
2019,134283238,122327856,1,4,,,,5,26,"F",1,2,"R",26,0
2019,134272081,122320498,1,4,,,,5,64,"M",1,2,"R",64,0
2019,134272084,122327871,1,4,,,,5,34,"M",1,2,"R",34,0
2019,134283252,122327871,2,4,,,,5,36,"M",1,2,"N",36,0
2019,134283257,122327873,1,4,,,,5,46,"M",1,2,"R",46,0
2019,134283261,122325398,1,1,,,,,,"",,,"",,
2019,134283266,122327880,1,8,,,,,,"",,,"",,
2019,134283270,122320506,1,4,,,,5,40,"M",2,2,"R",40,0
2019,134272107,122320523,1,4,,,,5,26,"F",1,2,"R",26,0
2019,134283297,122327910,1,4,,,,5,30,"F",1,2,"R",30,0
2019,134283301,122327915,1,8,,,,,,"",,,"",,
2019,134283339,122327955,1,8,,,,,,"",,,"",,
2019,134278737,122325460,1,4,,,,5,60,"F",1,2,"R",60,0
2019,134283361,122327976,1,8,,,,,,"",,,"",,
2019,134283380,122325472,1,4,,,,5,44,"F",2,2,"R",44,0
2019,134283381,122327988,1,4,,,,5,65,"M",2,2,"R",65,0
2019,134283388,122327994,1,4,,,,5,40,"M",1,2,"R",40,0
2019,134283392,122327999,1,4,,,,5,37,"M",0,2,"R",37,0
2019,134283396,122328003,1,4,,,,5,47,"M",2,2,"R",47,0
2019,134283403,122328008,1,4,,,,5,57,"M",2,2,"N",57,0
2019,134283409,122328012,1,8,,,,,,"",,,"",,
2019,134283414,122328019,1,4,,,,5,39,"F",2,2,"R",39,0
2019,134283424,122328024,4,4,,,,5,11,"M",2,2,"R",11,0
2019,134283420,122328024,1,4,,,,5,50,"F",1,2,"R",50,0
2019,134283422,122328024,2,4,,,,5,32,"M",2,2,"R",32,0
2019,134283423,122328024,3,4,,,,5,10,"M",2,2,"R",10,0
2019,134283431,122328029,1,4,,,,5,46,"M",2,2,"R",46,0
2019,134283454,122328051,1,8,,,,,,"",,,"",,
2019,134283464,122328061,1,8,,,,,,"",,,"",,
2019,134283473,122328069,1,4,,,,5,16,"M",1,2,"R",16,0
2019,134283482,122328074,1,4,,,,5,31,"F",1,2,"R",31,0
2019,134283490,122328083,1,8,,,,,,"",,,"",,
2019,134283540,122328122,2,4,,,,4,,"M",1,2,"R",,
2019,134283539,122328122,1,8,,,,,,"",,,"",,
2019,134283548,122328130,1,8,,,,,,"",,,"",,
2019,134283562,122328140,1,4,,,,5,49,"F",1,2,"R",49,0
2019,134778618,122794833,1,8,,,,,,"",,,"",,
2019,134778624,122794839,1,4,,,,5,35,"M",1,2,"R",35,0
2019,134778628,122794843,1,4,,,,5,66,"M",1,2,"R",66,0
2019,134774104,122797959,1,1,,,,,,"",,,"",,
2019,134286774,122341139,1,4,,,,5,15,"M",2,2,"R",15,0
2019,134280806,122341147,1,4,,,,5,21,"M",2,2,"R",21,0
2019,134280813,122337285,1,4,,,,5,29,"F",1,3,"R",29,0
2019,134289719,122337319,1,4,,,,5,63,"F",1,2,"R",63,0
2019,134280883,122337332,1,4,,,,5,52,"M",1,2,"R",52,0
2019,134286853,122341225,1,4,,,,5,62,"M",1,2,"R",62,0
2019,134289761,122333001,1,4,,,,5,21,"M",1,2,"R",21,0
2019,134280946,122337394,1,1,,,,,,"",,,"",,
2019,134286920,122341298,2,4,,,,5,50,"F",1,2,"N",50,0
2019,134289781,122341298,1,4,,,,5,56,"M",1,2,"N",56,0
2019,134280989,122333035,1,8,,,,,,"",,,"",,
2019,134286979,122341338,1,4,,,,5,41,"M",2,2,"R",41,0
2019,134289831,122333058,1,4,,,,5,29,"M",1,2,"R",29,0
2019,134289837,122341375,1,8,,,,,,"",,,"",,
2019,134281069,122337518,1,4,,,,5,16,"M",2,2,"R",16,0
2019,134287098,122341446,1,4,,,,5,30,"F",2,2,"R",30,0
2019,134287107,122341454,1,8,,,,,,"",,,"",,
2019,134289954,122341463,1,1,,,,,,"",,,"",,
2019,134289961,122341477,1,1,,,,,,"",,,"",,
2019,134287160,122341496,1,4,,,,5,33,"F",1,2,"R",33,0
2019,134281165,122341511,1,4,,,,5,71,"F",2,3,"R",71,0
2019,134287186,122333208,1,4,,,,5,57,"F",1,2,"R",57,0
2019,134281228,122333242,1,4,,,,5,47,"M",1,3,"R",47,0
2019,134281229,122333242,2,4,,,,5,59,"M",1,2,"R",59,0
2019,134281261,122337689,1,4,,,,5,45,"F",1,3,"R",45,0
2019,134287258,122341587,1,9,,,,,,"",,,"",,
2019,134287267,122341592,1,4,,,,5,50,"F",2,2,"R",50,0
2019,134281322,122333313,1,4,,,,5,38,"F",2,2,"N",38,0
2019,134287311,122337751,1,4,,,,5,60,"F",1,2,"R",60,0
2019,134281344,122341645,1,1,,,,,,"",,,"",,
2019,134287335,122333332,1,1,,,,,,"",,,"",,
2019,134287354,122333340,1,4,,,,5,37,"F",2,2,"N",37,0
2019,134287369,122341690,1,4,,,,5,47,"M",2,2,"N",47,0
2019,134290167,122333364,1,4,,,,5,22,"M",1,2,"R",22,0
2019,134287394,122337827,1,4,,,,5,56,"M",2,2,"R",56,0
2019,134287408,122337834,1,4,,,,5,61,"M",1,2,"R",61,0
2019,134281439,122333384,1,4,,,,5,55,"F",1,2,"R",55,0
2019,134281458,122337867,1,4,,,,5,53,"F",1,2,"R",53,0
2019,134287454,122337873,1,4,,,,5,25,"M",1,2,"R",25,0
2019,134290229,122337903,1,4,,,,5,44,"F",1,3,"R",44,0
2019,134290253,122341825,1,4,,,,5,37,"F",1,2,"R",37,0
2019,134281531,122341828,1,4,,,,5,56,"F",1,3,"N",56,0
2019,134290276,122337948,1,4,,,,5,21,"M",1,2,"R",21,0
2019,134290301,122337965,1,1,,,,,,"",,,"",,
2019,134287604,122337972,1,4,,,,5,60,"F",2,2,"R",60,0
2019,134281609,122333504,1,8,,,,,,"",,,"",,
2019,134287662,122341941,1,4,,,,5,25,"F",2,2,"R",25,0
2019,134281666,122338038,1,4,,,,5,30,"M",3,2,"R",30,0
2019,134287712,122333568,1,4,,,,5,25,"F",2,2,"N",25,0
2019,134287723,122341985,1,4,,,,5,32,"M",2,2,"R",32,0
2019,134290420,122333589,1,4,,,,5,32,"F",2,2,"R",32,0
2019,134287751,122342010,1,1,,,,,,"",,,"",,
2019,134290435,122342013,1,4,,,,5,24,"M",2,2,"R",24,0
2019,134290437,122342013,3,4,,,,5,46,"F",2,2,"R",46,0
2019,134290436,122342013,2,4,,,,5,20,"F",2,2,"R",20,0
2019,134287757,122342013,4,4,,,,5,20,"F",2,2,"N",20,0
2019,134281730,122333617,1,4,,,,5,44,"M",1,2,"R",44,0
2019,134287765,122333623,1,4,,,,5,23,"M",1,2,"R",23,0
2019,134290462,122333623,2,4,,,,5,26,"F",1,2,"R",26,0
2019,134287779,122342034,1,1,,,,,,"",,,"",,
2019,134287780,122342037,1,4,,,,5,36,"F",2,2,"R",36,0
2019,134290477,122342046,1,4,,,,5,29,"F",2,3,"R",29,0
2019,134287790,122342050,1,4,,,,5,23,"F",1,2,"R",23,0
2019,134287800,122338138,1,1,,,,,,"",,,"",,
2019,134290490,122338149,1,4,,,,5,75,"M",0,2,"N",75,0
2019,134281789,122333659,1,4,,,,5,25,"M",1,2,"R",25,0
2019,134287880,122342126,1,1,,,,,,"",,,"",,
2019,134281834,122333691,1,8,,,,,,"",,,"",,
2019,134281840,122338203,1,4,,,,5,32,"F",2,2,"R",32,0
2019,134281851,122338216,1,8,,,,,,"",,,"",,
2019,134290548,122333706,1,8,,,,,,"",,,"",,
2019,134292931,122333712,1,4,,,,5,25,"F",2,2,"N",25,0
2019,134292941,122342178,1,4,,,,5,72,"M",1,2,"R",72,0
2019,134290572,122333724,1,4,,,,5,26,"M",1,2,"N",26,0
2019,134281900,122338259,1,4,,,,5,17,"F",1,2,"N",17,0
2019,134281940,122338292,1,4,,,,5,58,"M",2,3,"R",58,0
2019,134292994,122342235,1,4,,,,5,33,"F",2,2,"N",33,0
2019,134281963,122338310,1,1,,,,,,"",,,"",,
2019,134293003,122342242,1,4,,,,5,28,"M",1,,"R",28,0
2019,134293011,122342246,1,4,,,,5,28,"F",2,2,"R",28,0
2019,134281980,122338329,1,4,,,,5,31,"F",2,2,"R",31,0
2019,134281983,122338329,2,4,,,,5,14,"M",2,2,"R",14,0
2019,134293056,122342284,3,4,,,,5,31,"F",2,2,"R",31,0
2019,134290676,122342307,1,4,,,,5,47,"M",2,2,"N",47,0
2019,134290685,122342312,1,4,,,,5,21,"F",2,2,"R",21,0
2019,134290695,122342320,1,4,,,,5,51,"M",0,3,"R",51,0
2019,134293104,122342330,1,4,,,,5,53,"F",1,2,"R",53,0
2019,134293112,122342342,1,4,,,,5,50,"M",1,2,"R",50,0
2019,134282136,122342394,3,4,,,,5,2,"M",2,2,"R",2,0
2019,134282134,122342394,1,4,,,,5,26,"F",2,2,"R",26,0
2019,134293171,122342394,2,4,,,,5,7,"M",2,2,"R",7,0
2019,134282147,122338488,1,1,,,,,,"",,,"",,
2019,134290800,122333905,2,4,,,,5,48,"M",4,2,"R",48,0
2019,134290799,122333905,1,4,,,,5,41,"F",4,2,"R",41,0
2019,134282208,122342450,1,4,,,,5,50,"M",2,2,"R",50,0
2019,134282220,122338567,1,4,,,,5,31,"F",2,2,"N",31,0
2019,134293274,122342485,2,4,,,,5,31,"M",2,2,"N",31,0
2019,134293272,122342485,1,4,,,,5,32,"M",2,2,"N",32,0
2019,134293293,122342504,1,4,,,,5,74,"M",1,2,"R",74,0
2019,134282275,122338622,1,6,,,,,,"",,,"",,
2019,134282281,122338625,1,9,,,,,,"",,,"",,
2019,134282319,122338652,1,1,,,,,,"",,,"",,
2019,134282325,122342556,1,4,,,,5,40,"F",2,2,"R",40,0
2019,134293353,122342574,1,4,,,,5,34,"F",1,2,"R",34,0
2019,134293359,122338673,1,4,,,,5,44,"F",1,2,"R",44,0
2019,134293371,122338685,1,4,,,,5,10,"F",2,2,"R",10,0
2019,134293372,122338685,2,4,,,,5,11,"F",2,2,"R",11,0
2019,134293380,122342599,1,1,,,,,,"",,,"",,
2019,134293389,122342604,1,4,,,,5,51,"F",2,2,"N",51,0
2019,134282383,122338708,1,4,,,,5,55,"M",1,2,"R",55,0
2019,134293399,122342612,1,4,,,,5,44,"M",1,2,"N",44,0
