"DATA_YEAR","WEAPON_ID","OFFENSE_ID","NIBRS_WEAPON_ID"
2019,22,147380932,29262436
2019,12,147388274,29262445
2019,12,147392411,29258329
2019,3,147392432,29258334
2019,3,147392431,29258333
2019,12,147381043,29258336
2019,12,147388353,29258337
2019,18,147388477,29255867
2019,12,147388497,29255873
2019,12,147388541,29255883
2019,12,147388586,29255892
2019,3,147388607,29255896
2019,19,147388637,29255901
2019,12,147396250,29262507
2019,9,147396249,29262506
2019,12,147388702,29255914
2019,12,147388718,29255921
2019,12,147388720,29255923
2019,12,147388743,29255930
2019,18,147388760,29255933
2019,12,147388767,29258397
2019,20,147388774,29255936
2019,12,147388823,29255950
2019,12,147396376,29255951
2019,9,147396391,29262533
2019,12,147388852,29255957
2019,12,147392786,29258411
2019,10,147388882,29255967
2019,12,147392865,29258425
2019,5,147388941,29255983
2019,11,147392883,29258429
2019,19,147389006,29258442
2019,12,147389011,29258446
2019,18,147392932,29258445
2019,12,147389034,29258455
2019,12,147392987,29258459
2019,12,147393087,29258478
2019,12,147389237,29256032
2019,12,147389245,29256035
2019,12,147389309,29256054
2019,12,147389317,29256057
2019,10,147389366,29256062
2019,10,147389367,29256063
2019,12,147389392,29256067
2019,12,147393389,29258537
2019,12,147389453,29256079
2019,20,147396903,29262636
2019,3,147389544,29258573
2019,9,147370372,29251694
2019,9,147372966,29254568
2019,20,147370481,29251717
2019,12,147370661,29251756
2019,18,147370735,29246493
2019,12,147370737,29246494
2019,12,147370871,29256803
2019,5,147371107,29256860
2019,12,147373337,29254656
2019,18,147373357,29254665
2019,12,147381533,29256961
2019,3,147381607,29246567
2019,12,147373609,29246573
2019,19,147381782,29246582
2019,12,147381901,29257045
2019,12,147377511,29257078
2019,12,147373877,29254788
2019,12,147373980,29254808
2019,2,147382218,29257122
2019,12,147382229,29257123
2019,12,147374049,29257130
2019,19,147374083,29254835
2019,12,147377722,29246671
2019,12,147374133,29254850
2019,22,147382483,29257200
2019,12,147374237,29254870
2019,12,147374327,29254888
2019,12,147377890,29246713
2019,3,147382661,29257246
2019,12,147374435,29254915
2019,12,147382822,29257280
2019,12,147374536,29254944
2019,12,147374550,29254949
2019,12,147374577,29254957
2019,12,147382905,29254958
2019,12,147378090,29261766
2019,12,147383022,29254987
2019,12,147374716,29261784
2019,12,147383080,29261790
2019,12,147374778,29255017
2019,12,147378244,29261798
2019,12,147378284,29261809
2019,12,147378383,29261831
2019,12,147383473,29257445
2019,12,147375127,29255105
2019,9,147375158,29261859
2019,12,147375397,29261904
2019,12,147375599,29255225
2019,12,147375623,29261950
2019,12,147375714,29255261
2019,19,147384146,29255266
2019,12,147384374,29257676
2019,9,147379225,29262059
2019,12,147379247,29262062
2019,5,147376161,29255369
2019,12,147386235,29255384
2019,12,147386270,29257756
2019,12,147384733,29255400
2019,10,147386322,29257770
2019,4,147386367,29255419
2019,12,147384949,29257807
2019,12,147386484,29255441
2019,12,147385034,29257823
2019,12,147386704,29255482
2019,18,147386752,29255495
2019,12,147386753,29255496
2019,12,147386781,29262182
2019,12,147379838,29262205
2019,12,147385582,29257935
2019,12,147379950,29262233
2019,12,147387068,29255564
2019,12,147387121,29255577
2019,12,147387147,29255583
2019,12,147387154,29255586
2019,12,147387160,29258010
2019,3,147387225,29255601
2019,12,147387241,29255604
2019,20,147380206,29262288
2019,20,147386023,29262292
2019,10,147386041,29255619
2019,12,147380268,29262303
2019,12,147387410,29262318
2019,4,147380344,29258084
2019,12,147380492,29258137
2019,12,147387754,29255711
2019,12,147391659,29258178
2019,10,147387763,29255713
2019,12,147391678,29258183
2019,12,147387781,29262375
2019,12,147387793,29255717
2019,12,147387855,29262383
2019,12,147387871,29255738
2019,12,147387900,29262391
2019,5,147380699,29262393
2019,10,147388008,29255768
2019,12,147388026,29255771
2019,12,147392077,29258254
2019,12,147380820,29262415
2019,12,147380900,29262429
2019,12,147388199,29255811
2019,12,147380941,29258301
2019,12,147388227,29255825
2019,12,147392374,29258319
2019,12,147388313,29262451
2019,12,147388351,29255851
2019,12,147388367,29258338
2019,18,147388408,29255859
2019,12,147381147,29262477
2019,3,147388552,29255888
2019,9,147388566,29255889
2019,12,147396192,29255891
2019,12,147388687,29255912
2019,20,147388716,29255919
2019,12,147396305,29255922
2019,12,147388851,29255956
2019,12,147388862,29255960
2019,12,147388867,29255963
2019,12,147392828,29258418
2019,12,147388939,29255982
2019,12,147388944,29255985
2019,12,147388974,29255989
2019,3,147396506,29262549
2019,18,147392999,29258463
2019,12,147389066,29256004
2019,12,147389073,29256007
2019,12,147393079,29258477
2019,3,147389165,29256021
2019,18,147389192,29256025
2019,12,147389236,29256031
2019,18,147389371,29256064
2019,9,147389435,29256077
2019,12,147389469,29256084
2019,12,147389475,29256086
2019,12,147389622,29256106
2019,12,147396971,29262654
2019,12,147389656,29256113
2019,12,147389685,29256118
2019,3,147389691,29256119
2019,12,147393809,29258632
2019,12,147397044,29262667
2019,12,147389748,29256130
2019,12,147389760,29256133
2019,12,147389795,29256142
2019,18,147393958,29258665
2019,3,147389833,29256145
2019,3,147389846,29256150
2019,12,147394038,29258682
2019,12,147389890,29256157
2019,12,147397155,29262693
2019,12,147389959,29256170
2019,12,147389962,29256171
2019,12,147389975,29258706
2019,3,147389995,29256176
2019,20,147390014,29256179
2019,19,146813978,29111842
2019,12,146821270,29111799
2019,12,146813982,29106830
2019,12,146814035,29106849
2019,19,146821516,29111865
2019,18,146821582,29098535
2019,19,146821609,29111892
2019,19,146826177,29098554
2019,19,146821631,29111899
2019,18,146821634,29111901
2019,19,146826204,29098561
2019,2,146821664,29111909
2019,2,146826259,29111910
2019,19,146795714,29106798
2019,19,146795716,29106799
2019,12,146795764,29098435
2019,12,146795969,29098495
2019,12,146821524,29111868
2019,19,146821536,29111873
2019,9,146821544,29111875
2019,19,146796090,29098529
2019,12,146796104,29098534
2019,18,146821595,29111891
2019,18,146826174,29098552
2019,18,146821673,29111912
2019,18,146814125,29106883
2019,12,146821682,29111915
2019,18,146821688,29111916
2019,11,147377029,29246477
2019,12,147370601,29251741
2019,12,147382048,29246615
2019,12,147382067,29246621
2019,11,147373966,29246636
2019,3,147377614,29246647
2019,12,147382315,29257147
2019,12,147377725,29246672
2019,12,147382443,29257188
2019,2,147374183,29254860
2019,12,147374250,29254873
2019,12,147374266,29254875
2019,12,147382780,29257269
2019,6,147378073,29254973
2019,20,147378076,29257311
2019,10,147378087,29261765
2019,12,147378136,29257333
2019,12,147378153,29261783
2019,12,147383068,29255003
2019,12,147374844,29261800
2019,12,147374866,29255037
2019,22,147374935,29257397
2019,18,147383318,29257400
2019,9,147374976,29257404
2019,9,147375122,29257459
2019,12,147383632,29257496
2019,12,147375379,29255165
2019,12,147375429,29255174
2019,12,147375441,29255178
2019,12,147375558,29257562
2019,10,147375668,29255249
2019,12,147384074,29257595
2019,12,147384113,29257607
2019,12,147375761,29261986
2019,12,147375794,29255274
2019,12,147384251,29257648
2019,12,147384261,29257652
2019,10,147384285,29257656
2019,12,147379044,29262016
2019,12,147375924,29255301
2019,12,147376101,29255356
2019,12,147386240,29255385
2019,9,147384703,29257751
2019,20,147384842,29257783
2019,18,147386457,29257809
2019,12,147379499,29255451
2019,12,147386634,29255472
2019,12,147385220,29257854
2019,12,147385281,29257863
2019,12,147386775,29257874
2019,12,147385393,29257889
2019,19,147379792,29262194
2019,12,147372356,29254430
2019,12,147369531,29251523
2019,12,147369548,29251528
2019,12,147369595,29251536
2019,12,147372451,29254448
2019,12,147376632,29246397
2019,18,147369687,29251553
2019,19,147372601,29251582
2019,9,147372810,29254519
2019,12,147372863,29254539
2019,12,147370287,29251672
2019,19,147372976,29254571
2019,12,147373035,29254582
2019,12,147370553,29251735
2019,25,147373064,29254589
2019,3,147370739,29256771
2019,12,147370740,29256772
2019,12,147377091,29254616
2019,9,147377088,29256776
2019,18,147370813,29256786
2019,3,147377136,29246503
2019,12,147373240,29256818
2019,12,147373285,29246514
2019,12,147373359,29254666
2019,12,147373438,29254690
2019,9,147381470,29256948
2019,12,147381491,29256956
2019,18,147373647,29256997
2019,12,147381825,29254753
2019,12,147373794,29254768
2019,9,147374040,29254825
2019,12,147382275,29257132
2019,22,147382405,29254846
2019,12,147374135,29254852
2019,12,147382470,29246683
2019,12,147382759,29254919
2019,12,147374493,29254926
2019,19,147378004,29254939
2019,12,147382895,29257300
2019,20,147378066,29257310
2019,12,147382957,29246760
2019,3,147374636,29261764
2019,3,147378085,29261763
2019,18,147374648,29254982
2019,22,147378108,29261770
2019,3,147378178,29261787
2019,19,147383108,29255013
2019,4,147378220,29257361
2019,12,147378306,29261812
2019,12,147378322,29255055
2019,11,147378360,29255073
2019,12,147375276,29255139
2019,9,147378571,29261881
2019,12,147375351,29257516
2019,12,147375423,29261911
2019,12,147378680,29261916
2019,12,147375477,29255189
2019,12,147375554,29257560
2019,12,147384043,29257583
2019,4,147384072,29257593
2019,9,147375753,29255268
2019,3,147384200,29261994
2019,18,147375975,29255313
2019,9,147375975,29255312
2019,12,147376099,29257714
2019,12,147384526,29257715
2019,18,147384765,29257767
2019,12,147384765,29262088
2019,12,147386431,29255432
2019,12,147386620,29262139
2019,18,147385146,29257840
2019,3,147379666,29255480
2019,12,147386807,29255510
2019,12,147379809,29255517
2019,12,147386883,29255524
2019,12,147385508,29255526
2019,12,147370674,29254600
2019,12,147370713,29256766
2019,12,147370823,29256788
2019,12,147372348,29254429
2019,12,147369634,29251545
2019,12,147369633,29251544
2019,12,147372523,29254464
2019,12,147369990,29254494
2019,12,147372755,29254504
2019,12,147372955,29254565
2019,12,147376988,29251716
2019,3,147373126,29254604
2019,3,147377133,29256804
2019,12,147371042,29256844
2019,9,147371150,29256864
2019,12,147371151,29256865
2019,12,147381232,29256887
2019,12,147373423,29254684
2019,12,147373430,29254687
2019,12,147373444,29254691
2019,12,147381336,29254693
2019,12,147381399,29254696
2019,12,147381486,29256955
2019,12,147381563,29254718
2019,10,147377349,29246565
2019,12,147373596,29256975
2019,12,147381785,29257021
2019,12,147381823,29257030
2019,12,147381836,29257032
2019,12,147381938,29257057
2019,12,147382076,29254795
2019,22,147374034,29254819
2019,19,147382298,29246660
2019,18,147374169,29257190
2019,12,147374200,29254864
2019,18,147374234,29254869
2019,3,147374289,29246705
2019,12,147377905,29254900
2019,12,147382702,29246724
2019,12,147374432,29246729
2019,22,147377971,29246733
2019,12,147377996,29246737
2019,19,147374527,29254941
2019,18,147374597,29254962
2019,12,147374624,29246761
2019,12,147382995,29257322
2019,12,147374745,29255005
2019,12,147383221,29257380
2019,12,147383262,29257389
2019,2,147383317,29257399
2019,12,147383339,29257403
2019,12,147374999,29255069
2019,12,147375034,29255079
2019,12,147375043,29255082
2019,12,147375060,29255085
2019,3,147378426,29257455
2019,12,147375173,29257472
2019,20,147375186,29255120
2019,12,147375254,29261872
2019,12,147375264,29255136
2019,12,147375285,29255141
2019,12,147383682,29261879
2019,12,147375315,29255150
2019,12,147383733,29261892
2019,12,147378739,29257551
2019,18,147378765,29261937
2019,12,147375575,29255216
2019,18,147383959,29257569
2019,2,147384228,29257639
2019,12,147384276,29255290
2019,12,147384396,29257683
2019,12,147384401,29255320
2019,12,147384414,29257685
2019,12,147379158,29262041
2019,12,147379156,29257693
2019,12,147384477,29257700
2019,11,147376164,29255371
2019,3,147386317,29255411
2019,12,147384939,29257803
2019,12,147386468,29255436
2019,12,147386602,29255463
2019,10,147379586,29262140
2019,4,147386671,29255477
2019,12,147379650,29262159
2019,12,147386736,29255490
2019,3,147385429,29257899
2019,12,147386880,29255523
2019,10,147386895,29257916
2019,12,147385556,29257927
2019,12,147386939,29255533
2019,3,147387054,29255558
2019,9,147387067,29255563
2019,12,147387079,29257982
2019,12,147387105,29255574
2019,12,147387129,29255578
2019,19,147387156,29255587
2019,12,147387005,29257961
2019,3,147387016,29255547
2019,12,147387025,29255548
2019,3,147379977,29262243
2019,12,147387078,29255572
2019,3,147385753,29257988
2019,12,147385773,29257992
2019,10,147385814,29258002
2019,11,147387138,29255581
2019,12,147387171,29255591
2019,10,147387193,29255594
2019,3,147387244,29255605
2019,12,147385958,29258041
2019,12,147387251,29255607
2019,12,147380186,29255610
2019,12,147387276,29262285
2019,12,147387301,29262293
2019,4,147387358,29255630
2019,3,147380283,29255635
2019,5,147380283,29262307
2019,12,147380289,29255636
2019,12,147391190,29262320
2019,12,147387465,29255653
2019,12,147391304,29258107
2019,5,147387532,29258112
2019,12,147391346,29262335
2019,12,147391349,29258114
2019,3,147387542,29255669
2019,12,147387544,29255671
2019,12,147387558,29255674
2019,12,147380464,29262344
2019,12,147387579,29255677
2019,12,147391420,29255679
2019,9,147391426,29258133
2019,12,147387609,29262351
2019,12,147387631,29258142
2019,12,147391584,29258166
2019,12,147391608,29255704
2019,12,147380569,29262366
2019,2,147391639,29258175
2019,12,147391724,29258190
2019,3,147387800,29255718
2019,12,147387807,29255721
2019,12,147380622,29262376
2019,12,147380634,29262380
2019,12,147391798,29258204
2019,12,147380650,29262382
2019,12,147391852,29258214
2019,19,147391885,29262388
2019,12,147380705,29262394
2019,3,147391912,29258221
2019,3,147387912,29255744
2019,19,147387954,29255756
2019,20,147387962,29255759
2019,3,147380750,29255761
2019,3,147391980,29262404
2019,12,147392006,29258243
2019,12,147380797,29262407
2019,20,147388042,29262408
2019,12,147392103,29258260
2019,12,147392132,29258268
2019,5,147392135,29258270
2019,3,147380830,29262417
2019,9,147380854,29255789
2019,12,147392205,29262423
2019,19,147388155,29255800
2019,20,147392240,29255802
2019,12,147380888,29262427
2019,12,147388179,29255806
2019,12,147388183,29255807
2019,12,147392296,29255815
2019,12,147388209,29255817
2019,12,147388214,29255820
2019,12,147388216,29255821
2019,12,147392348,29255830
2019,3,147392359,29258311
2019,12,147380985,29262446
2019,12,147380989,29262447
2019,12,147380994,29258317
2019,12,147381004,29255839
2019,12,147381026,29262455
2019,12,147392421,29255846
2019,18,147392424,29255847
2019,12,147381030,29262456
2019,12,147388344,29262457
2019,20,147392459,29262460
2019,12,147388397,29255855
2019,20,147388426,29258341
2019,12,147388428,29255863
2019,12,147388493,29255872
2019,12,147388513,29258358
2019,12,147388522,29255879
2019,12,147392595,29258366
2019,12,147396205,29262493
2019,12,147396220,29262500
2019,12,147388621,29258372
2019,12,147396232,29262501
2019,19,147388639,29255902
2019,12,147388641,29255903
2019,12,147392649,29258379
2019,12,147388662,29255906
2019,12,147396288,29262515
2019,12,147388705,29255915
2019,12,147388708,29255916
2019,12,147388778,29255937
2019,9,147388801,29262529
2019,12,147388841,29255954
2019,3,147388850,29255955
2019,10,147388873,29255964
2019,20,147388930,29255981
2019,19,147388929,29255980
2019,12,147392870,29258426
2019,12,147392877,29258428
2019,12,147392878,29255987
2019,20,147396482,29262544
2019,12,147392900,29258431
2019,3,147392924,29258440
2019,18,147392949,29258451
2019,12,147389056,29256001
2019,19,147389068,29256006
2019,12,147389071,29262564
2019,12,147389087,29256011
2019,22,147389099,29256013
2019,9,147396653,29262585
2019,19,147389191,29256024
2019,12,147389190,29258485
2019,12,147389217,29256029
2019,12,147393181,29258493
2019,12,147389238,29256033
2019,12,147389240,29256034
2019,12,147389248,29256036
2019,12,147385732,29257981
2019,12,147385819,29258004
2019,12,147387165,29255589
2019,2,147380126,29255597
2019,3,147380249,29258057
2019,9,147386078,29258068
2019,12,147386115,29258072
2019,12,147387473,29262327
2019,2,147372210,29254399
2019,12,147369403,29251506
2019,10,147369462,29251513
2019,19,147369501,29251518
2019,12,147376624,29251548
2019,12,147372483,29254455
2019,12,147369901,29251588
2019,2,147372662,29251596
2019,2,147372701,29246433
2019,12,147370057,29254501
2019,2,147372789,29254511
2019,2,147372822,29254524
2019,12,147372842,29254532
2019,10,147370304,29251676
2019,18,147372977,29254572
2019,12,147373012,29251727
2019,12,147370690,29254605
2019,10,147370794,29256783
2019,12,147370922,29256813
2019,11,147373242,29254636
2019,12,147373245,29246509
2019,12,147370966,29256824
2019,18,147377223,29256879
2019,9,147377223,29246533
2019,12,147377224,29246534
2019,10,147377223,29256878
2019,4,147381395,29256923
2019,12,147373562,29254722
2019,12,147381632,29254728
2019,12,147373644,29256994
2019,12,147373933,29246628
2019,9,147382117,29257103
2019,12,147382239,29257124
2019,11,147377646,29254823
2019,12,147374067,29257139
2019,12,147374076,29246661
2019,12,147374205,29254866
2019,12,147382497,29257207
2019,12,147382576,29257228
2019,12,147374319,29254887
2019,3,147374381,29246719
2019,12,147382711,29254907
2019,12,147382754,29254917
2019,12,147378046,29246751
2019,12,147378055,29246752
2019,12,147382964,29257317
2019,12,147383062,29257339
2019,12,147383158,29261797
2019,3,147383197,29257374
2019,11,147374892,29261811
2019,12,147374993,29255067
2019,19,147375039,29255081
2019,18,147383564,29257471
2019,12,147383579,29257475
2019,3,147383592,29257484
2019,3,147383591,29257483
2019,25,147375365,29255159
2019,22,147375510,29261928
2019,18,147375636,29261959
2019,12,147378860,29255243
2019,12,147384094,29261972
2019,18,147384137,29257612
2019,12,147384164,29257621
2019,12,147375804,29257630
2019,12,147378974,29255278
2019,12,147375827,29257642
2019,12,147379011,29262006
2019,12,147384255,29257649
2019,12,147384352,29257671
2019,3,147384730,29257757
2019,17,147384730,29257758
2019,19,147386354,29255417
2019,12,147386419,29257798
2019,20,147386462,29255435
2019,12,147384993,29255443
2019,10,147386551,29255453
2019,19,147386610,29257836
2019,12,147386705,29255483
2019,12,147379713,29262175
2019,3,147386783,29255503
2019,12,147385351,29257880
2019,18,147386798,29255508
2019,18,147379781,29262192
2019,10,147379880,29255529
2019,16,147385577,29257933
2019,12,147386982,29257947
2019,9,147387077,29255571
2019,12,147385806,29258000
2019,12,147380167,29262278
2019,12,147385990,29262282
2019,12,147386123,29258073
2019,12,147386151,29262314
2019,12,147387403,29255643
2019,18,147391257,29255658
2019,12,147391272,29255660
2019,12,147391300,29258106
2019,12,147387529,29255665
2019,4,147391466,29255685
2019,12,147387774,29255714
2019,3,147387819,29255727
2019,3,147387818,29255726
2019,20,147387844,29255735
2019,12,147391803,29258206
2019,12,147390051,29256183
2019,12,147390058,29256185
2019,18,147390066,29256189
2019,12,147390067,29256190
2019,12,147397320,29262724
2019,12,147394340,29258740
2019,12,147394358,29258742
2019,20,147394376,29258743
2019,18,147390107,29262734
2019,18,147397430,29262737
2019,12,147390125,29256198
2019,18,147390130,29256199
2019,12,147390132,29256201
2019,10,147390136,29256202
2019,12,147390172,29256203
2019,18,147370925,29254632
2019,12,147370941,29256817
2019,12,147371153,29256867
2019,12,147373328,29256870
2019,9,147373368,29254670
2019,12,147381281,29256905
2019,12,147377287,29246549
2019,3,147381429,29256932
2019,18,147381435,29256934
2019,3,147373539,29256964
2019,18,147381725,29254739
2019,25,147381792,29254745
2019,12,147381800,29257024
2019,20,147381918,29257049
2019,9,147373899,29254791
2019,12,147377553,29257095
2019,12,147373922,29246626
2019,12,147382152,29257114
2019,12,147382215,29254814
2019,12,147382282,29257135
2019,12,147377842,29246702
2019,12,147374279,29254878
2019,22,147374299,29254884
2019,12,147374337,29254894
2019,12,147382647,29257242
2019,22,147374434,29254916
2019,12,147382865,29246744
2019,12,147378028,29246746
2019,12,147378074,29246756
2019,12,147382992,29261768
2019,18,147383093,29257350
2019,12,147383238,29257383
2019,18,147378290,29257388
2019,12,147378406,29257446
2019,20,147383606,29261867
2019,12,147375269,29255137
2019,12,147378595,29255154
2019,12,147383873,29257548
2019,12,147378736,29261929
2019,18,147383952,29257565
2019,12,147378810,29255224
2019,3,147375614,29255229
2019,12,147384005,29257577
2019,12,147378845,29261960
2019,22,147378881,29257591
2019,12,147378936,29255265
2019,12,147384313,29257661
2019,12,147379075,29257669
2019,12,147379120,29262036
2019,12,147384399,29262038
2019,12,147376022,29255328
2019,11,147376056,29255341
2019,12,147384546,29257722
2019,12,147386213,29255379
2019,12,147386268,29255396
2019,12,147386286,29255401
2019,12,147379348,29255404
2019,12,147386369,29255420
2019,12,147384910,29255429
2019,12,147379495,29262116
2019,12,147379640,29262154
2019,12,147379712,29262174
2019,12,147373005,29254579
2019,3,147373028,29251732
2019,3,147370625,29254596
2019,18,147373155,29254610
2019,9,147370822,29256787
2019,12,147373293,29254648
2019,19,147371095,29256855
2019,9,147381204,29254667
2019,3,147381224,29256885
2019,12,147373405,29254680
2019,12,147381341,29256916
2019,12,147377316,29256943
2019,12,147373516,29246557
2019,12,147377371,29246574
2019,12,147381756,29257010
2019,12,147373701,29254748
2019,12,147381841,29257034
2019,12,147377532,29246614
2019,18,147373902,29254794
2019,12,147377634,29246653
2019,22,147374045,29254827
2019,12,147377764,29246679
2019,12,147374203,29257203
2019,3,147374332,29254893
2019,10,147377912,29246716
2019,12,147377912,29254903
2019,12,147377987,29254932
2019,12,147382837,29246738
2019,12,147374593,29257306
2019,10,147378091,29254980
2019,12,147378099,29254985
2019,12,147374709,29254994
2019,12,147374726,29255001
2019,3,147383341,29257405
2019,3,147383346,29257407
2019,12,147374990,29257414
2019,12,147383402,29257427
2019,3,147375052,29255083
2019,12,147375092,29257453
2019,12,147375096,29257454
2019,10,147378439,29257456
2019,18,147383510,29257458
2019,3,147383520,29255104
2019,12,147375238,29255129
2019,18,147383693,29261882
2019,12,147378638,29261900
2019,22,147383779,29255169
2019,12,147375417,29255172
2019,18,147375440,29255177
2019,12,147383830,29257531
2019,12,147378723,29255191
2019,9,147378745,29261930
2019,12,147378757,29261932
2019,12,147378762,29261935
2019,18,147375587,29255218
2019,12,147383967,29261944
2019,3,147383981,29261947
2019,12,147378848,29261961
2019,12,147384062,29257587
2019,22,147378893,29255254
2019,12,147384159,29257617
2019,12,147378963,29255273
2019,12,147384236,29262002
2019,3,147375876,29255291
2019,4,147384308,29262019
2019,12,147375957,29257672
2019,12,147384366,29257675
2019,12,147375988,29255319
2019,3,147375987,29255318
2019,20,147376012,29257690
2019,12,147376082,29255351
2019,12,147384565,29257728
2019,12,147376144,29255365
2019,12,147386193,29255376
2019,2,147384678,29257748
2019,18,147384677,29257747
2019,12,147386234,29262076
2019,12,147379322,29257753
2019,19,147386340,29255415
2019,12,147384930,29262102
2019,12,147386470,29255437
2019,10,147379555,29262128
2019,12,147385149,29257841
2019,3,147386672,29255478
2019,12,147379680,29262166
2019,9,147386721,29255487
2019,12,147385301,29257869
2019,5,147369393,29251501
2019,12,147372393,29254439
2019,12,147376644,29246399
2019,12,147372494,29254457
2019,18,147372524,29254465
2019,12,147372549,29251568
2019,12,147372551,29254469
2019,12,147372886,29254546
2019,12,147370376,29251696
2019,12,147376962,29254566
2019,12,147370641,29246483
2019,12,147370729,29246491
2019,12,147373164,29254614
2019,12,147370759,29256778
2019,12,147370903,29256808
2019,12,147377187,29246517
2019,12,147371152,29246523
2019,19,147371170,29254655
2019,12,147373366,29254669
2019,12,147377401,29246580
2019,12,147381993,29257071
2019,12,147377517,29246612
2019,12,147382251,29257127
2019,12,147382302,29257143
2019,11,147377709,29257164
2019,18,147374152,29257183
2019,12,147378005,29246740
2019,12,147382892,29246747
2019,9,147378035,29257301
2019,12,147378068,29246755
2019,12,147378227,29257367
2019,12,147375037,29255080
2019,19,147383442,29261834
2019,4,147383456,29257441
2019,12,147383478,29257447
2019,10,147383526,29257462
2019,12,147383676,29257507
2019,12,147375312,29255149
2019,12,147378637,29261899
2019,12,147378665,29261910
2019,18,147383809,29257528
2019,20,147375455,29255181
2019,12,147383848,29257537
2019,3,147383876,29257550
2019,3,147378735,29255196
2019,12,147378799,29255220
2019,12,147375615,29261949
2019,12,147375626,29255235
2019,12,147378850,29257578
2019,18,147378874,29255247
2019,12,147384071,29257594
2019,12,147375705,29261976
2019,3,147375722,29255262
2019,12,147376143,29255364
2019,3,147376148,29255366
2019,12,147389275,29256044
2019,10,147389281,29256045
2019,10,147393251,29258510
2019,12,147389300,29256051
2019,18,147389307,29256053
2019,12,147389316,29256056
2019,12,147389353,29256060
2019,20,147389363,29256061
2019,12,147389372,29256065
2019,12,147389378,29258529
2019,12,147393357,29258528
2019,12,147389380,29256066
2019,12,147393369,29258534
2019,12,147393384,29256069
2019,18,147389402,29256070
2019,18,147396834,29262624
2019,12,147389436,29256078
2019,12,147389455,29256080
2019,12,147393447,29258550
2019,12,147389482,29256087
2019,19,147389485,29256088
2019,12,147393491,29258562
2019,12,147389510,29256090
2019,12,147389535,29256095
2019,12,147389609,29256103
2019,18,147389635,29256107
2019,3,147389638,29256108
2019,22,147389642,29256111
2019,10,147389649,29256112
2019,12,147393768,29258622
2019,12,147393793,29258630
2019,12,147389708,29256120
2019,10,147397038,29262665
2019,12,147389731,29256124
2019,10,147393864,29258645
2019,3,147389764,29256134
2019,12,147389769,29256136
2019,12,147389770,29256137
2019,12,147389784,29256140
2019,12,147389791,29256141
2019,18,147389798,29256143
2019,12,147393953,29258663
2019,3,147389842,29256148
2019,18,147389843,29256149
2019,12,147397134,29262690
2019,12,147394010,29258675
2019,3,147397147,29262691
2019,12,147394054,29258685
2019,12,147389901,29256159
2019,3,147389908,29258690
2019,18,147394085,29258696
2019,12,147394085,29258695
2019,12,147389925,29256162
2019,12,147394101,29258699
2019,18,147389953,29256168
2019,12,147389967,29256173
2019,19,147389976,29256174
2019,12,147394173,29258709
2019,12,147394182,29258711
2019,12,147394183,29258712
2019,23,147397247,29262711
2019,12,147397246,29262709
2019,12,147394207,29262710
2019,12,147390020,29256180
2019,12,147394212,29258717
2019,19,147397256,29262713
2019,12,147390024,29256181
2019,12,147394231,29258720
2019,22,147390072,29256191
2019,20,147390076,29256192
2019,3,147397334,29262726
2019,12,147397336,29262727
2019,12,147394352,29258741
2019,12,147389254,29256038
2019,12,147389273,29256043
2019,18,147376432,29246354
2019,12,147372317,29254419
2019,12,147372574,29251575
2019,12,147372829,29254526
2019,3,147372894,29254550
2019,19,147376931,29246460
2019,9,147372942,29251704
2019,12,147370490,29251720
2019,12,147377007,29246472
2019,18,147373200,29256791
2019,18,147370894,29256806
2019,12,147373236,29254634
2019,12,147371098,29256857
2019,12,147371154,29256866
2019,9,147377221,29254664
2019,12,147381256,29256897
2019,12,147381355,29256918
2019,18,147373538,29254714
2019,12,147381605,29254725
2019,3,147381671,29256984
2019,12,147381712,29246577
2019,3,147373662,29257006
2019,12,147381797,29257023
2019,12,147381964,29246604
2019,3,147381990,29254772
2019,3,147381991,29257070
2019,12,147382040,29257084
2019,12,147373970,29257115
2019,12,147377638,29246655
2019,18,147374039,29254824
2019,12,147382286,29254828
2019,12,147374129,29254847
2019,3,147377810,29246693
2019,12,147374272,29254876
2019,18,147374271,29257225
2019,12,147374282,29254880
2019,12,147377932,29257255
2019,11,147374412,29254910
2019,12,147382841,29257286
2019,12,147382839,29257285
2019,12,147378047,29257305
2019,2,147382945,29254975
2019,12,147374630,29257318
2019,12,147382986,29261767
2019,12,147374697,29254991
2019,19,147378189,29261791
2019,9,147383104,29255010
2019,12,147378201,29257353
2019,12,147383145,29257364
2019,12,147383207,29255036
2019,3,147383216,29261806
2019,12,147374980,29257406
2019,22,147374997,29255068
2019,10,147375055,29255084
2019,12,147383620,29257492
2019,12,147375359,29257517
2019,12,147375372,29255162
2019,12,147378659,29261909
2019,12,147378697,29255182
2019,12,147375460,29255184
2019,9,147378716,29257539
2019,12,147383858,29261923
2019,9,147378740,29255197
2019,12,147383910,29255203
2019,12,147383947,29257564
2019,12,147378843,29261958
2019,25,147378942,29261985
2019,12,147375773,29255271
2019,9,147384194,29257632
2019,12,147375822,29257637
2019,4,147375870,29257655
2019,5,147375870,29257654
2019,3,147375870,29262012
2019,18,147379059,29262023
2019,12,147376034,29255336
2019,11,147376074,29255349
2019,12,147376110,29255358
2019,18,147384611,29257737
2019,12,147376165,29255372
2019,12,147386288,29255402
2019,12,147384766,29257768
2019,4,147384818,29257775
2019,22,147386514,29255449
